"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","nitrogen compound metabolic process","GO:0006807","2.0919953146003989e-7","6.6794392924842425","9696","285","183","21354","RNF213,RARS,MYH9,STAT1,MAP2K2,RPS27A,VARS,KARS,ACLY,CTH,PXK,RANBP9,PPP3CC,SCP2,RPL7A,HSP90AB1,UBB,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,ARG1,HSPA8,AHCY,PAPSS2,FASN,CBS,TAT,SND1,ALDOA,HGS,GLS2,ACSL1,ACO1,GDA,CROT,ALDOB,UOX,CAT,GAPDH,ASS1,BPGM,GPI,IDH1,EHHADH,NAMPT,MTHFD1,BAAT,UPB1,EPRS,MAOB,ISG15,TNFAIP3,USP19,RPS3A,NACA,HSD17B4,AOX3,IDE,SDS,IFIH1,CTPS2,ENO1,EIF3A,BHMT,GOT1,SERPINB1A,PGM3,ACTR3,GSK3A,PKM,METAP2,DPP9,RPLP0,GART,ZCCHC6,HSP90AA1,EEF1E1,XDH,FARSB,ASPDH,SETD3,UBR2,DDX3X,CPT1A,ABCE1,RPL12,CRAT,MTOR,CCT6A,PGK1,ANAPC7,WDR61,PPP2CA,AKR1A1,IARS,OASL2,IKBKE,NAIP2,PGAM1,ALDH7A1,EEF1G,DARS,OAS3,AIMP2,ACACA,UBA1,ACTB,GSS,STAT3,ANXA1,IKBKG,ACNAT1,PCK1,DPYS,FAM129B,DDX58,RPS6,ADK,NSF,ADH5,PSMB1,GSTK1,LAP3,SMARCD2,SDSL,LARS,ALDH8A1,WIPI2,BABAM1,CCT5,OAT,GSTP1,TPI1,HSPA1A,RPSA,PFKL,TCP1,EIF3D,ILK,ATIC,NARS,SNX6,SAMHD1,XRN1,RPS8,ACTR2,EEF2,ACTN4,GLUL,UGDH,DHX9,CCAR2,ACNAT2,PFAS,HSPD1,CTNND1,PTPN6,TGM2,EEF1A1,ANXA2,CAPN1,DNPEP,PFKP,UBE4B,KYNU,ZNFX1,PAK2,CCT7,HPD,HSPA9,SAA3,HGD,PSMD13,PYCRL,PSMD12,RPL4,PICALM,MGST1,CTPS1,USP5"
"GO:BP","phosphorus metabolic process","GO:0006793","2.489827368764987e-7","6.603830763503386","2924","285","80","21354","PYGL,MAP2K2,KARS,ACLY,PXK,GK,PPP3CC,SCP2,HSP90AB1,FBP1,PIPOX,ACSL5,CPS1,HSPA8,PAPSS2,FASN,CBS,ALDOA,FGGY,HGS,ACSL1,CROT,ALDOB,EPHX2,GAPDH,BPGM,GPI,IDH1,EHHADH,NAMPT,TALDO1,MTHFD1,BAAT,TNFAIP3,HSD17B4,TKT,SHPK,CTPS2,ENO1,PGM3,GSK3A,PKM,GART,HSP90AA1,XDH,ASPDH,DDX3X,MTOR,PGK1,PPP2CA,OASL2,IKBKE,PGAM1,PPA1,ACACA,ACTB,STAT3,IKBKG,ACNAT1,PCK1,ADK,GSTP1,TPI1,PFKL,ILK,ATIC,SAMHD1,UGDH,ACNAT2,PFAS,CTNND1,PTPN6,EEF1A1,ANXA2,PFKP,KYNU,PAK2,HSPA9,SAA3,CTPS1"
"GO:BP","lipid modification","GO:0030258","2.7079900465985593e-7","6.567352936262841","273","285","21","21354","ECI2,SCP2,HACL1,ACSL5,ACOX1,CROT,EPHX2,EHHADH,ACAD11,HSD17B4,ECH1,ACOX2,CPT1A,CRAT,MTOR,ECHS1,ACOX3,ACAA1A,PHYH,ADH5,HAO1"
"GO:BP","cellular nitrogen compound metabolic process","GO:0034641","2.737810387357735e-7","6.56259663311063","6239","285","134","21354","RARS,STAT1,MAP2K2,RPS27A,VARS,KARS,ACLY,CTH,SCP2,RPL7A,HSP90AB1,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,ARG1,HSPA8,AHCY,PAPSS2,FASN,SND1,ALDOA,ACSL1,ACO1,GDA,CROT,ALDOB,UOX,CAT,GAPDH,ASS1,BPGM,GPI,IDH1,EHHADH,NAMPT,MTHFD1,BAAT,UPB1,EPRS,MAOB,TNFAIP3,RPS3A,NACA,HSD17B4,AOX3,IDE,CTPS2,ENO1,EIF3A,BHMT,PGM3,ACTR3,GSK3A,PKM,RPLP0,GART,ZCCHC6,HSP90AA1,EEF1E1,XDH,FARSB,ASPDH,SETD3,UBR2,DDX3X,CPT1A,ABCE1,RPL12,CRAT,MTOR,CCT6A,PGK1,WDR61,PPP2CA,IARS,OASL2,PGAM1,ALDH7A1,EEF1G,DARS,OAS3,AIMP2,ACACA,GSS,STAT3,IKBKG,ACNAT1,PCK1,DPYS,FAM129B,DDX58,RPS6,ADK,GSTK1,SMARCD2,LARS,BABAM1,CCT5,GSTP1,TPI1,HSPA1A,RPSA,PFKL,TCP1,EIF3D,ILK,ATIC,NARS,SNX6,SAMHD1,XRN1,RPS8,ACTR2,EEF2,ACTN4,UGDH,DHX9,CCAR2,ACNAT2,PFAS,HSPD1,EEF1A1,PFKP,KYNU,ZNFX1,CCT7,PYCRL,RPL4,PICALM,MGST1,CTPS1"
"GO:BP","purine nucleoside diphosphate metabolic process","GO:0009135","3.455646902619226e-7","6.4614706400584","107","285","14","21354","FBP1,ALDOA,ALDOB,GAPDH,BPGM,GPI,ENO1,PKM,PGK1,PGAM1,STAT3,TPI1,PFKL,PFKP"
"GO:BP","purine ribonucleoside diphosphate metabolic process","GO:0009179","3.455646902619226e-7","6.4614706400584","107","285","14","21354","FBP1,ALDOA,ALDOB,GAPDH,BPGM,GPI,ENO1,PKM,PGK1,PGAM1,STAT3,TPI1,PFKL,PFKP"
"GO:BP","phosphate-containing compound metabolic process","GO:0006796","4.2836543934720906e-7","6.368185575436511","2901","285","79","21354","PYGL,MAP2K2,KARS,ACLY,PXK,GK,PPP3CC,SCP2,HSP90AB1,FBP1,PIPOX,ACSL5,CPS1,HSPA8,PAPSS2,FASN,CBS,ALDOA,FGGY,HGS,ACSL1,CROT,ALDOB,EPHX2,GAPDH,BPGM,GPI,IDH1,EHHADH,NAMPT,TALDO1,MTHFD1,BAAT,TNFAIP3,HSD17B4,TKT,SHPK,CTPS2,ENO1,PGM3,GSK3A,PKM,GART,HSP90AA1,XDH,ASPDH,DDX3X,MTOR,PGK1,PPP2CA,OASL2,IKBKE,PGAM1,PPA1,ACACA,ACTB,STAT3,IKBKG,ACNAT1,PCK1,ADK,GSTP1,TPI1,PFKL,ILK,ATIC,SAMHD1,ACNAT2,PFAS,CTNND1,PTPN6,EEF1A1,ANXA2,PFKP,KYNU,PAK2,HSPA9,SAA3,CTPS1"
"GO:BP","nucleoside diphosphate metabolic process","GO:0009132","4.686599402821662e-7","6.3291421671495876","130","285","15","21354","FBP1,ALDOA,ALDOB,GAPDH,BPGM,GPI,ENO1,PKM,PGK1,PGAM1,STAT3,PCK1,TPI1,PFKL,PFKP"
"GO:BP","ribonucleoside diphosphate metabolic process","GO:0009185","5.036569496142058e-7","6.29786516914233","110","285","14","21354","FBP1,ALDOA,ALDOB,GAPDH,BPGM,GPI,ENO1,PKM,PGK1,PGAM1,STAT3,TPI1,PFKL,PFKP"
"GO:BP","organophosphate biosynthetic process","GO:0090407","5.091181441850438e-7","6.293181425101677","472","285","27","21354","PYGL,KARS,ACLY,GK,SCP2,ACSL5,CPS1,PAPSS2,ALDOA,ACSL1,IDH1,NAMPT,MTHFD1,TKT,CTPS2,PKM,GART,ASPDH,OASL2,ACACA,STAT3,ADK,TPI1,ATIC,PFAS,KYNU,CTPS1"
"GO:BP","cellular aldehyde metabolic process","GO:0006081","5.370207364476843e-7","6.2700089441869835","58","285","11","21354","ALDOA,ESD,ALDOB,IDH1,TALDO1,TKT,AKR1A1,ADH5,ALDH8A1,TPI1,ALDH2"
"GO:BP","organic substance biosynthetic process","GO:1901576","5.704872933366905e-7","6.243754024331157","5773","285","126","21354","PYGL,RARS,STAT1,MAP2K2,RPS27A,VARS,KARS,ACLY,CTH,GK,HSPH1,SCP2,HSP90AB1,FBP1,ASL,ACSL5,CPS1,ARG1,HSPA8,PAPSS2,FASN,CBS,ALDOA,GLS2,ACSL1,ACO1,SEC14L2,CAT,GAPDH,ASS1,GPI,IDH1,NAMPT,MTHFD1,BAAT,UPB1,EPRS,SORD,TNFAIP3,RPS3A,NACA,TKT,SDS,CTPS2,ENO1,EIF3A,BHMT,GOT1,PGM3,ACTR3,GSK3A,PKM,RPLP0,GART,HSP90AA1,AMACR,EEF1E1,FARSB,ASPDH,SETD3,UBR2,DDX3X,ABCE1,RPL12,MTOR,CCT6A,CYP17A1,PGK1,WDR61,PPP2CA,AKR1A1,IARS,OASL2,ALDH7A1,EEF1G,GBE1,DARS,AIMP2,ACACA,GSS,STAT3,ANXA1,IKBKG,PCK1,FAM129B,DDX58,RPS6,ADK,SMARCD2,SDSL,LARS,ALDH8A1,WIPI2,CCT5,OAT,GSTP1,TPI1,HSPA1A,RPSA,TCP1,LDHA,EIF3D,ILK,ATIC,NARS,SNX6,SAMHD1,XRN1,RPS8,ACTR2,EEF2,ACTN4,GLUL,UGDH,DHX9,CCAR2,PFAS,EEF1A1,KYNU,PECR,ZNFX1,CCT7,PYCRL,RPL4,PICALM,CTPS1"
"GO:BP","acyl-CoA metabolic process","GO:0006637","5.890620826544065e-7","6.229838931472019","92","285","13","21354","ACLY,SCP2,PIPOX,ACSL5,FASN,ACSL1,EHHADH,BAAT,HSD17B4,ACACA,ACNAT1,ACNAT2,KYNU"
"GO:BP","thioester metabolic process","GO:0035383","5.890620826544065e-7","6.229838931472019","92","285","13","21354","ACLY,SCP2,PIPOX,ACSL5,FASN,ACSL1,EHHADH,BAAT,HSD17B4,ACACA,ACNAT1,ACNAT2,KYNU"
"GO:BP","monosaccharide metabolic process","GO:0005996","0.000001058048273134567","5.975494517293551","265","285","20","21354","FBP1,ALDOA,FGGY,ALDOB,GAPDH,GPI,PGM1,SORD,SDS,ENO1,PKM,CPT1A,MTOR,PGK1,AKR1A1,PCK1,TPI1,PFKL,LDHA,PFKP"
"GO:BP","cellular response to organic substance","GO:0071310","0.0000026440141763199127","5.577736220638362","2461","285","69","21354","KARS,CTH,MYOF,HSP90AB1,CPS1,ARG1,HSPA8,FASN,GBP2,HGS,ACSL1,MYO1C,CAT,GAPDH,ASS1,KRT8,NAMPT,EPRS,TNFAIP3,SHPK,IFIH1,ENO1,GOT1,ACTR3,GSK3A,PKM,RPLP0,KIF5B,IIGP1,EEF1E1,XDH,UBR2,CPT1A,MTOR,PPP2CA,IKBKE,NAIP2,IFIT1,ACACA,ACTB,STAT3,ANXA1,PCK1,GBP5,DDX58,ZBP1,LARS,PAFAH1B1,SLC25A5,GSTP1,HSPA1A,ILK,ATIC,SNX6,SAMHD1,XRN1,ACTR2,EEF2,ACTN4,DHX9,HSPD1,PTPN6,EEF1A1,PFKP,PAK2,IFIT3,IRGM1,HSPA9,SAA3"
"GO:BP","cellular lipid metabolic process","GO:0044255","0.0000031391467124163135","5.50318838646502","992","285","39","21354","ECI2,ACLY,GK,SCP2,HACL1,ACSL5,CPS1,FASN,ACSL1,ACOX1,CROT,EPHX2,CAT,IDH1,EHHADH,BAAT,ACAD11,HSD17B4,CYP2D10,ECH1,AMACR,ACOX2,CPT1A,CRAT,MTOR,ECHS1,ACOX3,ACAA1A,ACACA,ANXA1,PHYH,ACNAT1,PCK1,ADH5,HAO1,ALDH8A1,GSTP1,ACNAT2,PECR"
"GO:BP","cellular process","GO:0009987","0.000004651003337150419","5.332453348876896","17988","285","272","21354","RNF213,PYGL,RARS,MYH9,STAT1,MAP2K2,RPS27A,VARS,ECI2,KARS,ACLY,CTH,EPPK1,HEATR5B,PXK,MYOF,GK,HSPH1,HSPA4,RANBP9,PPP3CC,SCP2,RPL7A,HSP90AB1,UBB,ME1,HACL1,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,ARG1,HSPA8,AHCY,PAPSS2,FASN,CBS,TAT,SND1,PRDX1,ALDOA,FGGY,GBP2,HGS,GLS2,ACSL1,SELENBP1,ACO1,MYO1C,GDA,ESD,ACOX1,CROT,ALDOB,EPHX2,UOX,CAT,GAPDH,ASS1,BPGM,KRT8,GPI,H2-K1,IDH1,SPATA13,EHHADH,NAMPT,TALDO1,MTHFD1,BAAT,UPB1,EPRS,VPS13C,MAOB,ACAD11,SORD,ISG15,TNFAIP3,SEC31A,USP19,RPS3A,NACA,HSD17B4,TKT,CYP2D10,ECH1,AOX3,ATOX1,IDE,SHPK,SDS,IFIH1,CTPS2,FMO1,ENO1,EIF3A,BHMT,GOT1,SERPINB1A,PGM3,ACTR3,GSK3A,PKM,MYO1B,METAP2,TAP1,RPLP0,FNDC3A,GART,KIF5B,ZCCHC6,CAP1,HSP90AA1,AMACR,IIGP1,EEF1E1,VDAC1,CLUH,XDH,FARSB,ACOX2,COPB1,ASPDH,SETD3,ATXN2L,UBR2,DDX3X,CPT1A,ABCE1,RPL12,CRAT,MTOR,CCT6A,ECHS1,GAPVD1,CYP17A1,PGK1,ANAPC7,WDR61,PPP2CA,AKR1A1,IARS,OASL2,IKBKE,NAIP2,DYNC1H1,ACOX3,PGAM1,ALDH7A1,EEF1G,PPA1,GBE1,ST13,DARS,ACAA1A,OAS3,AIMP2,IFIT1,ACACA,ESYT1,UBA1,ACTB,GSS,HSPA4L,STAT3,SPTAN1,S100A6,ANXA1,IKBKG,PHYH,CLTA,SZT2,ACNAT1,PCK1,CLIC1,COPG1,DPYS,FAM129B,GBP5,DDX58,RPS6,ADK,NSF,ADH5,PSMB1,HAO1,ZBP1,GSTK1,SMARCD2,SDSL,ELMO3,LARS,ALDH8A1,WIPI2,IQGAP2,BABAM1,CCT5,PAFAH1B1,SLC25A5,OAT,GSTP1,TPI1,HSPA1A,RPSA,PFKL,TCP1,LDHA,EIF3D,ILK,CKAP5,ATIC,ARPC5,COPA,NARS,SNX6,SAMHD1,OSBP,XRN1,ATP6V1B2,RPS8,ACTR2,EEF2,ACTN4,PITPNA,CBR1,ALDH2,AP2A2,GLUL,WDR1,UGDH,DHX9,AOX1,IDH3A,CCAR2,ACNAT2,VDAC3,PFAS,HSPD1,PITPNB,CTNND1,PTPN6,TGM2,EEF1A1,ANXA2,CAPN1,PRDX6,PFKP,UBE4B,KYNU,PECR,ZNFX1,PAK2,IFIT3,IRGM1,CCT7,VBP1,HPD,HSPA9,MDH1,SAA3,HGD,TRAPPC11,PSMD13,PYCRL,PSMD12,RPL4,PICALM,MGST1,CTPS1,USP5"
"GO:BP","ribose phosphate biosynthetic process","GO:0046390","0.00000484719551320318","5.314509462515158","178","285","16","21354","PYGL,ACLY,ACSL5,PAPSS2,ALDOA,ACSL1,TKT,CTPS2,PKM,GART,ACACA,STAT3,ADK,ATIC,PFAS,CTPS1"
"GO:BP","protein folding","GO:0006457","0.000006686214386724914","5.174819702305383","157","285","15","21354","HSPH1,HSP90AB1,HSPA8,HSP90AA1,CCT6A,ST13,HSPA4L,CCT5,HSPA1A,TCP1,HSPD1,UBE4B,CCT7,VBP1,HSPA9"
"GO:BP","tRNA aminoacylation for protein translation","GO:0006418","0.000007482561280781183","5.125949717682407","42","285","9","21354","RARS,VARS,KARS,EPRS,FARSB,IARS,DARS,LARS,NARS"
"GO:BP","biological process involved in interspecies interaction between organisms","GO:0044419","0.000009397830230600651","5.026972404660937","1796","285","55","21354","PYGL,HSP90AB1,CPS1,ARG1,HSPA8,PRDX1,GBP2,MYO1C,GAPDH,ASS1,KRT8,H2-K1,EPRS,MAOB,ISG15,TNFAIP3,SHPK,IFIH1,FMO1,EIF3A,SERPINB1A,ACTR3,TAP1,KIF5B,IIGP1,DDX3X,OASL2,IKBKE,NAIP2,EEF1G,ST13,OAS3,IFIT1,ANXA1,PCK1,GBP5,DDX58,ADH5,ZBP1,WIPI2,CCT5,GSTP1,TCP1,EIF3D,SAMHD1,ACTR2,DHX9,HSPD1,PTPN6,ANXA2,KYNU,IFIT3,IRGM1,SAA3,MGST1"
"GO:BP","hexose metabolic process","GO:0019318","0.000013797970704380454","4.8601847814751915","247","285","18","21354","FBP1,ALDOA,ALDOB,GAPDH,GPI,PGM1,SORD,SDS,ENO1,PKM,CPT1A,MTOR,PGK1,PCK1,TPI1,PFKL,LDHA,PFKP"
"GO:BP","tRNA aminoacylation","GO:0043039","0.0000143590359586389","4.842874716911114","45","285","9","21354","RARS,VARS,KARS,EPRS,FARSB,IARS,DARS,LARS,NARS"
"GO:BP","amino acid activation","GO:0043038","0.000017644628899992927","4.753387471244512","46","285","9","21354","RARS,VARS,KARS,EPRS,FARSB,IARS,DARS,LARS,NARS"
"GO:BP","NADH metabolic process","GO:0006734","0.000019766131299196166","4.704078324101788","33","285","8","21354","ALDOB,GPI,ENO1,PFKL,LDHA,IDH3A,PFKP,MDH1"
"GO:BP","cellular biosynthetic process","GO:0044249","0.000021167152669513505","4.674337557808878","5695","285","120","21354","RARS,STAT1,MAP2K2,RPS27A,VARS,KARS,ACLY,CTH,SCP2,HSP90AB1,FBP1,ASL,ACSL5,CPS1,ARG1,HSPA8,PAPSS2,FASN,CBS,ALDOA,GLS2,ACSL1,ACO1,ACOX1,CAT,GAPDH,ASS1,IDH1,NAMPT,MTHFD1,BAAT,UPB1,EPRS,TNFAIP3,RPS3A,NACA,TKT,SDS,CTPS2,ENO1,EIF3A,BHMT,GOT1,PGM3,ACTR3,GSK3A,PKM,RPLP0,GART,HSP90AA1,AMACR,EEF1E1,FARSB,ASPDH,SETD3,UBR2,DDX3X,ABCE1,RPL12,MTOR,CCT6A,CYP17A1,WDR61,PPP2CA,AKR1A1,IARS,OASL2,ALDH7A1,EEF1G,GBE1,DARS,AIMP2,ACACA,GSS,STAT3,ANXA1,IKBKG,PCK1,FAM129B,DDX58,RPS6,ADK,SMARCD2,SDSL,LARS,ALDH8A1,WIPI2,CCT5,OAT,GSTP1,TPI1,HSPA1A,RPSA,TCP1,LDHA,EIF3D,ILK,ATIC,NARS,SNX6,SAMHD1,XRN1,RPS8,ACTR2,EEF2,ACTN4,GLUL,UGDH,DHX9,CCAR2,PFAS,EEF1A1,KYNU,PECR,ZNFX1,CCT7,PYCRL,RPL4,PICALM,CTPS1"
"GO:BP","response to inorganic substance","GO:0010035","0.00002982933053336041","4.525356493501162","609","285","28","21354","FBP1,CPS1,ARG1,TAT,PRDX1,ACO1,ALDOB,CAT,GAPDH,ASS1,KRT8,GPI,MAOB,SORD,TNFAIP3,SEC31A,GOT1,GSK3A,GART,XDH,PPP2CA,GSS,ANXA1,LDHA,ATIC,EEF2,HSPD1,CAPN1"
"GO:BP","glycolytic process through fructose-6-phosphate","GO:0061615","0.00003066861017918594","4.513305904656144","14","285","6","21354","ALDOA,ALDOB,GPI,ENO1,PFKL,PFKP"
"GO:BP","sulfur compound biosynthetic process","GO:0044272","0.00003418910739926052","4.466112237508056","105","285","12","21354","ACLY,CTH,ACSL5,PAPSS2,CBS,ACSL1,MTHFD1,BHMT,ACACA,GSS,GSTP1,UGDH"
"GO:BP","glutamine metabolic process","GO:0006541","0.00004160926919994116","4.380809911825896","24","285","7","21354","ASL,CPS1,GLS2,CTPS2,GLUL,PFAS,CTPS1"
"GO:BP","response to other organism","GO:0051707","0.000056223627477709454","4.250081137691044","1584","285","49","21354","PYGL,HSP90AB1,CPS1,ARG1,PRDX1,GBP2,MYO1C,GAPDH,ASS1,KRT8,H2-K1,EPRS,MAOB,ISG15,TNFAIP3,SHPK,IFIH1,FMO1,SERPINB1A,ACTR3,TAP1,KIF5B,IIGP1,DDX3X,OASL2,IKBKE,NAIP2,EEF1G,ST13,OAS3,IFIT1,ANXA1,PCK1,GBP5,DDX58,ADH5,ZBP1,WIPI2,CCT5,GSTP1,SAMHD1,ACTR2,HSPD1,PTPN6,KYNU,IFIT3,IRGM1,SAA3,MGST1"
"GO:BP","response to external biotic stimulus","GO:0043207","0.000059659219228809164","4.224322434628643","1587","285","49","21354","PYGL,HSP90AB1,CPS1,ARG1,PRDX1,GBP2,MYO1C,GAPDH,ASS1,KRT8,H2-K1,EPRS,MAOB,ISG15,TNFAIP3,SHPK,IFIH1,FMO1,SERPINB1A,ACTR3,TAP1,KIF5B,IIGP1,DDX3X,OASL2,IKBKE,NAIP2,EEF1G,ST13,OAS3,IFIT1,ANXA1,PCK1,GBP5,DDX58,ADH5,ZBP1,WIPI2,CCT5,GSTP1,SAMHD1,ACTR2,HSPD1,PTPN6,KYNU,IFIT3,IRGM1,SAA3,MGST1"
"GO:BP","response to nitrogen compound","GO:1901698","0.00006607143866221508","4.179986236611405","1202","285","41","21354","HSP90AB1,CPS1,ARG1,CBS,MYO1C,ALDOB,CAT,GAPDH,ASS1,GPI,NAMPT,EPRS,VPS13C,TNFAIP3,USP19,IFIH1,GOT1,GSK3A,PKM,UBR2,CPT1A,MTOR,ACTB,GSS,STAT3,ANXA1,PCK1,DDX58,LARS,GSTP1,LDHA,SNX6,XRN1,ACTR2,EEF2,DHX9,HSPD1,CAPN1,UBE4B,KYNU,MGST1"
"GO:BP","NAD metabolic process","GO:0019674","0.00007729444090318986","4.111851739870626","26","285","7","21354","ALDOB,GPI,ENO1,PFKL,LDHA,PFKP,MDH1"
"GO:BP","response to biotic stimulus","GO:0009607","0.00011318855637664436","3.9461974790991796","1620","285","49","21354","PYGL,HSP90AB1,CPS1,ARG1,PRDX1,GBP2,MYO1C,GAPDH,ASS1,KRT8,H2-K1,EPRS,MAOB,ISG15,TNFAIP3,SHPK,IFIH1,FMO1,SERPINB1A,ACTR3,TAP1,KIF5B,IIGP1,DDX3X,OASL2,IKBKE,NAIP2,EEF1G,ST13,OAS3,IFIT1,ANXA1,PCK1,GBP5,DDX58,ADH5,ZBP1,WIPI2,CCT5,GSTP1,SAMHD1,ACTR2,HSPD1,PTPN6,KYNU,IFIT3,IRGM1,SAA3,MGST1"
"GO:BP","glutamine family amino acid biosynthetic process","GO:0009084","0.00012219905712743814","3.9129321450421592","17","285","6","21354","ASL,GLS2,ASS1,OAT,GLUL,PYCRL"
"GO:BP","tricarboxylic acid metabolic process","GO:0072350","0.00012219905712743814","3.9129321450421592","17","285","6","21354","ACLY,ASL,ACO1,ASS1,IDH1,IDH3A"
"GO:BP","ribonucleotide biosynthetic process","GO:0009260","0.00017319100759615545","3.7614746611220995","172","285","14","21354","ACLY,ACSL5,PAPSS2,ALDOA,ACSL1,CTPS2,PKM,GART,ACACA,STAT3,ADK,ATIC,PFAS,CTPS1"
"GO:BP","protein refolding","GO:0042026","0.0001812497214870122","3.7417226521045364","18","285","6","21354","HSPA8,HSP90AA1,ST13,HSPA1A,HSPD1,HSPA9"
"GO:BP","ATP metabolic process","GO:0046034","0.00019994589328099836","3.699087511479032","262","285","17","21354","FBP1,HSPA8,ALDOA,ALDOB,GAPDH,BPGM,GPI,ENO1,PKM,PGK1,PGAM1,STAT3,TPI1,PFKL,LDHA,ATP6V1B2,PFKP"
"GO:BP","regulation of biological quality","GO:0065008","0.00022857202048879192","3.640976932694093","3934","285","89","21354","PYGL,MYH9,VARS,PXK,GK,SCP2,HSP90AB1,UBB,CPS1,HSPA8,PAPSS2,CBS,PRDX1,ALDOA,FGGY,ACSL1,ACO1,MYO1C,ACOX1,EPHX2,GAPDH,BPGM,GPI,NAMPT,MTHFD1,VPS13C,MAOB,ISG15,TNFAIP3,USP19,HSD17B4,ATOX1,IDE,GOT1,SERPINB1A,ACTR3,GSK3A,KIF5B,HSP90AA1,XDH,ACOX2,DDX3X,CPT1A,MTOR,CCT6A,CYP17A1,PPP2CA,IARS,IKBKE,DYNC1H1,ACOX3,ACACA,STAT3,SPTAN1,ANXA1,IKBKG,PCK1,CLIC1,FAM129B,RPS6,ADH5,LARS,ALDH8A1,IQGAP2,CCT5,PAFAH1B1,SLC25A5,HSPA1A,PFKL,TCP1,ILK,ARPC5,COPA,ACTR2,GLUL,WDR1,DHX9,CCAR2,HSPD1,CTNND1,PTPN6,TGM2,ANXA2,CAPN1,CCT7,HSPA9,TRAPPC11,RPL4,PICALM"
"GO:BP","fatty acid beta-oxidation using acyl-CoA oxidase","GO:0033540","0.0003202842192200336","3.494464459008663","5","285","4","21354","ACOX1,ACOX2,CRAT,ACOX3"
"GO:BP","glyceraldehyde-3-phosphate metabolic process","GO:0019682","0.0003202842192200336","3.494464459008663","5","285","4","21354","ALDOB,TALDO1,TKT,TPI1"
"GO:BP","cellular response to interferon-gamma","GO:0071346","0.00034495088901658394","3.462242731440682","129","285","12","21354","HSP90AB1,ARG1,GBP2,MYO1C,GAPDH,ASS1,EPRS,ACTR3,KIF5B,GBP5,ACTR2,IRGM1"
"GO:BP","glucose metabolic process","GO:0006006","0.00035489106028040233","3.449904940409495","211","285","15","21354","FBP1,GAPDH,GPI,PGM1,SDS,ENO1,PKM,CPT1A,MTOR,PGK1,PCK1,TPI1,PFKL,LDHA,PFKP"
"GO:BP","response to interferon-gamma","GO:0034341","0.00035626923643641855","3.4482216770111016","155","285","13","21354","HSP90AB1,ARG1,GBP2,MYO1C,GAPDH,ASS1,EPRS,ACTR3,KIF5B,GBP5,ACTR2,KYNU,IRGM1"
"GO:BP","purine nucleotide biosynthetic process","GO:0006164","0.0003742776270958158","3.4268061325949857","183","285","14","21354","ACLY,ACSL5,PAPSS2,ALDOA,ACSL1,MTHFD1,PKM,GART,OASL2,ACACA,STAT3,ADK,ATIC,PFAS"
"GO:BP","protein-containing complex subunit organization","GO:0043933","0.00039453825364139494","3.4039108820871435","1636","285","48","21354","RNF213,CTH,HSPA4,HSP90AB1,HSPA8,ALDOA,MYO1C,GDA,ALDOB,UPB1,SDS,EIF3A,ACTR3,RPLP0,KIF5B,HSP90AA1,FARSB,DDX3X,ABCE1,RPL12,MTOR,ST13,AIMP2,ACACA,SPTAN1,IKBKG,CLTA,GBP5,NSF,SMARCD2,IQGAP2,HSPA1A,RPSA,PFKL,EIF3D,CKAP5,ARPC5,SAMHD1,ACTR2,WDR1,UGDH,DHX9,CAPN1,PFKP,IRGM1,VBP1,PSMD13,PICALM"
"GO:BP","response to organonitrogen compound","GO:0010243","0.00044293694872727795","3.3536580904105087","1097","285","37","21354","HSP90AB1,CPS1,ARG1,CBS,MYO1C,ALDOB,CAT,ASS1,GPI,NAMPT,EPRS,VPS13C,TNFAIP3,USP19,GOT1,GSK3A,PKM,UBR2,CPT1A,MTOR,ACTB,GSS,STAT3,ANXA1,PCK1,LARS,GSTP1,LDHA,SNX6,XRN1,ACTR2,EEF2,HSPD1,CAPN1,UBE4B,KYNU,MGST1"
